state,basin,well_name_anp,well_name_operator,field,operator,contract_number,period,oil,condensate,petroleum,gas_associate,gas_non_associate,total_gas,volume_gas_royalties,water,installation_destination,installation_type,production_time
Rio de Janeiro,Campos,7RO112HARJS         ,7RO112HARJS         ,RONCADOR,Petrobras,4.8E+14,2016/04,3895.8827,0,3895.8827,69.6663,0,69.6663,2088.97342,67.7081,PETROBRAS 55,UEP,704
Rio de Janeiro,Campos,7MRL196HPRJS        ,7MRL196HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,1418.0484,0,1418.0484,20.1595,0,20.1595,603.0425,3854.9461,PETROBRAS 18,UEP,373
São Paulo,Santos,7MXL13HSPS          ,7MXL13HSPS          ,MEXILHÃO,Petrobras,4.8E+14,2016/04,0,386.4849,386.4849,0,480.4594,480.4594,14413.78215,43.449,Plataforma de Mexilhão,UEP,684
Rio de Janeiro,Campos,7PG  0004  RJS      ,7PG  0004  RJS      ,PARGO,Petrobras,4.8E+14,2016/04,391.4484,0,391.4484,1.5068,0,1.5068,44.21113,397.6173,PLATAFORMA DE PARGO-1A,UEP,720
São Paulo,Santos,7MXL11HPSPS         ,7MXL11HPSPS         ,MEXILHÃO,Petrobras,4.8E+14,2016/04,0,878.2078,878.2078,0,1085.6278,1085.6278,32568.83331,125.3542,Plataforma de Mexilhão,UEP,703
Espírito Santo,Campos,7JUB14HAESS         ,7JUB14HAESS         ,JUBARTE,Petrobras,4.8E+14,2016/04,2812.7764,0,2812.7764,24.0565,0,24.0565,721.38533,18120.9093,PETROBRAS 57,UEP,720
Rio de Janeiro,Campos,7MLL44HPRJS         ,7MLL44HPRJS         ,MARLIM LESTE,Petrobras,4.8E+14,2016/04,3571.4852,0,3571.4852,36.624,0,36.624,424.03203,3873.6935,PETROBRAS 53,UEP,720
Rio de Janeiro,Campos,3BRSA767ARJS        ,3MA32ARJS           ,MARIMBÁ,Petrobras,4.8E+14,2016/04,937.7304,0,937.7304,7.2072,0,7.2072,213.88913,2931.6605,PETROBRAS 08,UEP,695
Espírito Santo,Campos,7ARGO3HESS          ,7ARGO3HESS          ,ARGONAUTA,Shell Brasil,4.8E+14,2016/04,204.0485,0,204.0485,1.0162,0,1.0162,30.39294,945.0535,FPSO ESPIRITO SANTO,UEP,148
Ceará,Ceará,7EP  0007D CES      ,7EP  0007D CES      ,ESPADA,Petrobras,4.8E+14,2016/04,628.4019,0,628.4019,4.5335,0,4.5335,135.52423,5.8797,PLATAFORMA DE ESPADA 1,UEP,720
Espírito Santo,Campos,7OST3HESS           ,7OST3HESS           ,OSTRA,Shell Brasil,4.8E+14,2016/04,3134.2424,0,3134.2424,29.3301,0,29.3301,870.39564,15552.966,FPSO ESPIRITO SANTO,UEP,720
Sergipe,Sergipe,6BRSA625DSES        ,6PRM4DSES           ,PIRANEMA,Petrobras,4.8E+14,2016/04,430.1519,0,430.1519,555.293,0,555.293,1797.67526,10.8937,PLATAFORMA DE PIRANEMA,UEP,701
Rio de Janeiro,Campos,7AB106HPARJS        ,7AB106HPARJS        ,ALBACORA,Petrobras,4.8E+14,2016/04,2604.1776,0,2604.1776,33.0118,0,33.0118,989.58394,2802.1366,PETROBRAS 31,UEP,667
Rio de Janeiro,Campos,7FR15HPRJS          ,N5P1                ,FRADE,Chevron Frade,4.8E+14,2016/04,1572.6035,0,1572.6035,13.1588,0,13.1588,394.03129,460.563,FPSO FRADE,UEP,636
Sergipe,Sergipe,7CB  0006  SES      ,7CB  0006  SES      ,CAIOBA,Petrobras,4.8E+14,2016/04,0,0,0,100.5746,0,100.5746,3008.59854,0,PLATAFORMA PCB-01 DE CAIOBA,UEP,720
Rio de Janeiro,Campos,7MLL49HRJS          ,7MLL49HRJS          ,MARLIM LESTE,Petrobras,4.8E+14,2016/04,983.9334,0,983.9334,5.2658,0,5.2658,60.96713,1507.0383,PETROBRAS 53,UEP,416
Sergipe,Sergipe,7TTG1DPSES          ,7TTG1DPSES          ,TARTARUGA,UP Petróleo,4.8E+14,2016/04,238.0148,0,238.0148,4.267,0,4.267,128.01,1.6542,Ponto de Coleta de Tartaruga,INSTALACAO EMB/DESEMB,666
Rio Grande do Norte,Potiguar,7UB  0105D RNS      ,7UB  0105D RNS      ,UBARANA,Petrobras,4.8E+14,2016/04,24.5229,0,24.5229,1.6517,0,1.6517,49.5507,0.0266,PLATAFORMA DE UBARANA 12,UEP,678
Rio de Janeiro,Campos,9AB67RJS            ,9AB67RJS            ,ALBACORA,Petrobras,4.8E+14,2016/04,316.2665,0,316.2665,12.1302,0,12.1302,363.62109,1067.5749,PETROBRAS 25,UEP,123
Rio de Janeiro,Campos,7CH  0024D RJS      ,7CH  0024D RJS      ,CHERNE,Petrobras,4.8E+14,2016/04,690.4683,0,690.4683,1.5186,0,1.5186,44.99763,1403.8801,PLATAFORMA DE CHERNE-2,UEP,662
Ceará,Ceará,7XA  0020D CES      ,7XA  0020D CES      ,XARÉU,Petrobras,4.8E+14,2016/04,75.0563,0,75.0563,0.3809,0,0.3809,11.42561,0.8583,PLATAFORMA DE XAREU 3,UEP,720
Rio Grande do Norte,Potiguar,7UB  0088D RNS      ,7UB  0088D RNS      ,UBARANA,Petrobras,4.8E+14,2016/04,69.9924,0,69.9924,15.753,0,15.753,472.59091,4.896,PLATAFORMA DE UBARANA 10,UEP,690
Rio de Janeiro,Campos,7VM  0026D RJS      ,7VM  0026D RJS      ,VERMELHO,Petrobras,4.8E+14,2016/04,608.0925,0,608.0925,2.335,0,2.335,68.71765,1754.7893,PLATAFORMA DE VERMELHO-I,UEP,720
Rio de Janeiro,Campos,7MRL152HPRJS        ,7MRL152HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,2596.1184,0,2596.1184,49.7832,0,49.7832,1489.19659,8242.4899,PETROBRAS 37,UEP,720
Rio de Janeiro,Campos,7RO77HRJS           ,7RO77HRJS           ,RONCADOR,Petrobras,4.8E+14,2016/04,2065.7323,0,2065.7323,269.6207,0,269.6207,8084.69212,1891.6044,PETROBRAS 54,UEP,720
Rio de Janeiro,Campos,7NA  0037D RJS      ,7NA  0037D RJS      ,NAMORADO,Petrobras,4.8E+14,2016/04,1055.7257,0,1055.7257,27.9526,0,27.9526,247.45405,4068.2575,PLATAFORMA DE NAMORADO-2,UEP,719
Rio Grande do Norte,Potiguar,7UB  0114D RNS      ,7UB  0114D RNS      ,UBARANA,Petrobras,4.8E+14,2016/04,115.2805,0,115.2805,1.8364,0,1.8364,55.09346,15.1056,PLATAFORMA DE UBARANA 13,UEP,709
Rio de Janeiro,Campos,7BR51HPRJS          ,7BR51HPRJS          ,BARRACUDA,Petrobras,4.8E+14,2016/04,2571.3838,0,2571.3838,36.7329,0,36.7329,1098.53793,4054.4017,PETROBRAS 43,UEP,437
Rio Grande do Norte,Potiguar,7SER8DRNS           ,7SER8DRNS           ,SERRA,Petrobras,4.8E+14,2016/04,61.8766,0,61.8766,0.2916,0,0.2916,8.71518,1369.3044,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio de Janeiro,Campos,7PM  0037D RJS      ,7PM  0037D RJS      ,PAMPO,Petrobras,4.8E+14,2016/04,580.4681,0,580.4681,5.2488,0,5.2488,157.22158,5516.9722,PLATAFORMA DE PAMPO-1,UEP,624
Rio de Janeiro,Campos,7BJ22HPRJS          ,BJR Lateral         ,BIJUPIRÁ,Shell Brasil,4.8E+14,2016/04,1333.3701,0,1333.3701,17.9382,0,17.9382,524.66599,2315.6156,FPSO Fluminense,UEP,401
Rio de Janeiro,Santos,7URG10HPRJS         ,7URG10HPRJS         ,URUGUÁ,Petrobras,4.8E+14,2016/04,1171.1136,0,1171.1136,31.3396,0,31.3396,940.05193,532.9977,FPSO CIDADE DE SANTOS,UEP,699
Rio de Janeiro,Campos,7MRL207HRJS         ,7MRL207HRJS         ,MARLIM,Petrobras,4.8E+14,2016/04,3711.7154,0,3711.7154,46.4873,0,46.4873,1390.60353,11041.2015,PETROBRAS 35,UEP,663
Rio de Janeiro,Campos,7BR67HPRJS          ,7BR67HPRJS          ,BARRACUDA,Petrobras,4.8E+14,2016/04,794.0212,0,794.0212,14.6974,0,14.6974,439.54078,71.8674,PETROBRAS 48,UEP,169
Rio de Janeiro,Campos,7POL20HRJS          ,POL-J               ,POLVO,Petro Rio,4.861E+14,2016/04,117.288,0,117.288,0.4251,0,0.4251,12.02309,2838.6875,Polvo A,UEP,718
Rio de Janeiro,Campos,7ABL78HPRJS         ,7ABL78HPRJS         ,ALBACORA LESTE,Petrobras,4.8E+14,2016/04,8044.5085,0,8044.5085,88.8067,0,88.8067,2658.64494,3221.4493,PETROBRAS 50,UEP,648
Rio de Janeiro,Campos,7MLS163HPRJS        ,7MLS163HPRJS        ,MARLIM SUL,Petrobras,4.8E+14,2016/04,6071.0563,0,6071.0563,105.8602,0,105.8602,3175.80634,5219.072,PETROBRAS 56,UEP,535
Rio de Janeiro,Campos,7POL24HPRJS         ,POL-Oy              ,POLVO,Petro Rio,4.861E+14,2016/04,2159.6601,0,2159.6601,6.5468,0,6.5468,185.14498,9025.4132,Polvo A,UEP,718
Espírito Santo,Campos,7ARGO2HESS          ,7ARGO2HESS          ,ARGONAUTA,Shell Brasil,4.8E+14,2016/04,0,0,0,0,0,0,0,0,FPSO ESPIRITO SANTO,UEP,0
Espírito Santo,Campos,7CHT9HESS           ,7CHT9HESS           ,CACHALOTE,Petrobras,4.8E+14,2016/04,5701.6853,0,5701.6853,86.9187,0,86.9187,2606.35593,9752.641,FPSO CAPIXABA,UEP,537
Rio de Janeiro,Campos,7MA31HPBRJS         ,7MA31HPBRJS         ,MARIMBÁ,Petrobras,4.8E+14,2016/04,1028.5374,0,1028.5374,4.7854,0,4.7854,142.01657,512.5661,PETROBRAS 08,UEP,687
Rio de Janeiro,Santos,7URG12HPRJS         ,7URG12HPRJS         ,URUGUÁ,Petrobras,4.8E+14,2016/04,497.9318,0,497.9318,16.8318,0,16.8318,504.87986,446.3019,FPSO CIDADE DE SANTOS,UEP,690
Rio de Janeiro,Campos,7AB103HPRJS         ,7AB103HPRJS         ,ALBACORA,Petrobras,4.8E+14,2016/04,1877.5192,0,1877.5192,30.8087,0,30.8087,923.5415,38.8555,PETROBRAS 25,UEP,702
Espírito Santo,Campos,7JUB19HESS          ,7JUB19HESS          ,JUBARTE,Petrobras,4.8E+14,2016/04,2420.5581,0,2420.5581,23.0276,0,23.0276,690.53118,11868.4681,PETROBRAS 57,UEP,720
Espírito Santo,Campos,7JUB18HPESS         ,7JUB18HPESS         ,JUBARTE,Petrobras,4.8E+14,2016/04,2662.1327,0,2662.1327,30.7718,0,30.7718,922.75596,23137.5814,PETROBRAS 57,UEP,720
Rio de Janeiro,Campos,7MLS93HPRJS         ,7MLS93HPRJS         ,MARLIM SUL,Petrobras,4.8E+14,2016/04,4952.8021,0,4952.8021,71.385,0,71.385,2141.55096,6673.4865,PETROBRAS 51,UEP,720
Rio de Janeiro,Campos,7FR26HPRJS          ,MDP1-ST2            ,FRADE,Chevron Frade,4.8E+14,2016/04,2433.4394,0,2433.4394,44.1699,0,44.1699,1322.63757,245.0804,FPSO FRADE,UEP,643
Espírito Santo,Campos,7OST10HESS          ,7OST10HESS          ,OSTRA,Shell Brasil,4.8E+14,2016/04,2557.0932,0,2557.0932,24.2664,0,24.2664,720.12623,5970.8248,FPSO ESPIRITO SANTO,UEP,720
Espírito Santo,Campos,7JUB16HPESS         ,7JUB16HPESS         ,JUBARTE,Petrobras,4.8E+14,2016/04,6639.314,0,6639.314,49.0086,0,49.0086,1469.62552,11528.1376,PETROBRAS 57,UEP,720
Rio de Janeiro,Campos,9OGX26HPRJS         ,9OGXWAIMEAHPRJS     ,TUBARÃO AZUL,OGX,4.861E+16,2016/04,0,0,0,0,0,0,0,0,FPSO_OSX1,UEP,0
Rio de Janeiro,Campos,7RO92DRJS           ,7RO92DRJS           ,RONCADOR,Petrobras,4.8E+14,2016/04,8798.0441,0,8798.0441,164.9461,0,164.9461,4945.97982,4257.5569,PETROBRAS 52,UEP,720
Rio de Janeiro,Campos,7FR30HRJS           ,MDP2                ,FRADE,Chevron Frade,4.8E+14,2016/04,1895.0736,0,1895.0736,30.94,0,30.94,926.47789,23.3625,FPSO FRADE,UEP,658
Rio de Janeiro,Campos,7FR34HPRJS          ,ODP3                ,FRADE,Chevron Frade,4.8E+14,2016/04,2441.1591,0,2441.1591,22.7252,0,22.7252,680.49093,0,FPSO FRADE,UEP,662
Rio de Janeiro,Campos,7MLS157HRJS         ,7MLS157HRJS         ,MARLIM SUL,Petrobras,4.8E+14,2016/04,8196.6472,0,8196.6472,363.9264,0,363.9264,10917.79062,9154.9264,PETROBRAS 56,UEP,720
Rio Grande do Norte,Potiguar,7SER27DRNS          ,7SER27DRNS          ,SERRA,Petrobras,4.8E+14,2016/04,189.5376,0,189.5376,0.616,0,0.616,18.41371,52.2459,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio de Janeiro,Campos,6BRSA817RJS         ,6MLL70RJS           ,MARLIM LESTE,Petrobras,4.8E+14,2016/04,7852.9972,0,7852.9972,129.4656,0,129.4656,1498.95025,2177.2957,PETROBRAS 53,UEP,677
Rio de Janeiro,Campos,7BJ24HPRJS          ,BJP Lateral         ,BIJUPIRÁ,Shell Brasil,4.8E+14,2016/04,0,0,0,0,0,0,0,0,FPSO Fluminense,UEP,0
Rio de Janeiro,Campos,7FR42HRJS           ,MUP3-N570U          ,FRADE,Chevron Frade,4.8E+14,2016/04,351.8436,0,351.8436,3.9046,0,3.9046,116.92044,522.5931,FPSO FRADE,UEP,618
Rio de Janeiro,Campos,7PRG11HRJS          ,BMC7A18             ,PEREGRINO,Statoil Brasil O&G,4.861E+14,2016/04,1966.5301,0,1966.5301,2.8383,0,2.8383,84.86439,1032.1327,Peregrino A,UEP,220
Espírito Santo,Campos,7JUB24HESS          ,7JUB24HESS          ,JUBARTE,Petrobras,4.8E+14,2016/04,757.78,0,757.78,6.4262,0,6.4262,192.70371,3937.6171,PETROBRAS 57,UEP,323
Rio de Janeiro,Campos,7PRG5HRJS           ,BMC7B18             ,PEREGRINO,Statoil Brasil O&G,4.861E+14,2016/04,1433.498,0,1433.498,2.044,0,2.044,61.11432,1284.9159,Peregrino B,UEP,233
Rio de Janeiro,Campos,7MRL212HPRJS        ,7MRL212HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,5669.5523,0,5669.5523,65.5965,0,65.5965,1962.22891,8404.8773,PETROBRAS 19,UEP,640
São Paulo,Santos,9BRSA928SPS         ,9SPS77A             ,SAPINHOÁ,Petrobras,4.861E+14,2016/04,2116.2395,0,2116.2395,72.7557,0,72.7557,876.5127,0,FPSO CIDADE DE SÃO PAULO,UEP,25
Espírito Santo,Campos,7JUB34HESS          ,7JUB34HESS          ,JUBARTE,Petrobras,4.8E+14,2016/04,32543.4753,0,32543.4753,1064.8477,0,1064.8477,31931.6672,64.3909,FPSO CIDADE DE ANCHIETA,UEP,720
Rio de Janeiro,Campos,7POL32HPRJS         ,POL-Xc              ,POLVO,Petro Rio,4.861E+14,2016/04,810.6739,0,810.6739,3.0174,0,3.0174,85.33268,6025.9116,Polvo A,UEP,718
Rio de Janeiro,Campos,7MLS153HRJS         ,7MLS153HRJS         ,MARLIM SUL,Petrobras,4.8E+14,2016/04,4431.5575,0,4431.5575,35.5626,0,35.5626,1066.87827,19044.9245,PETROBRAS 56,UEP,720
Espírito Santo,Campos,7JUB27HPESS         ,7JUB27HPESS         ,JUBARTE,Petrobras,4.8E+14,2016/04,8070.1646,0,8070.1646,65.7448,0,65.7448,1971.49523,23420.7531,PETROBRAS 57,UEP,720
Rio de Janeiro,Campos,7PRG3HRJS           ,BMC7A08             ,PEREGRINO,Statoil Brasil O&G,4.861E+14,2016/04,380.8249,0,380.8249,0.863,0,0.863,25.80316,929.0636,Peregrino A,UEP,94
Rio de Janeiro,Campos,7MLS179HPRJS        ,7MLS179HPRJS        ,MARLIM SUL,Petrobras,4.8E+14,2016/04,4504.9424,0,4504.9424,56.5985,0,56.5985,1697.95636,15177.2409,PETROBRAS 56,UEP,720
Espírito Santo,Campos,7JUB31HESS          ,7JUB31HESS          ,JUBARTE,Petrobras,4.8E+14,2016/04,7906.7107,0,7906.7107,55.2396,0,55.2396,1656.47498,19546.3333,PETROBRAS 57,UEP,720
Rio de Janeiro,Campos,7FR40HPRJS          ,OUP3N570U           ,FRADE,Chevron Frade,4.8E+14,2016/04,1840.0294,0,1840.0294,19.929,0,19.929,596.75983,0,FPSO FRADE,UEP,662
Espírito Santo,Campos,7BAZ3ESS            ,7BAZ3ESS            ,BALEIA AZUL,Petrobras,4.8E+14,2016/04,6654.6156,0,6654.6156,225.7418,0,225.7418,6769.90125,460.6032,FPSO CIDADE DE ANCHIETA,UEP,720
Rio de Janeiro,Santos,9BRSA908DRJS        ,9RJS686D            ,LULA,Petrobras,4.861E+14,2016/04,8202.8515,0,8202.8515,279.6618,0,279.6618,2368.28602,6.9823,FPSO CIDADE DE ANGRA DOS REIS,UEP,285
Rio de Janeiro,Campos,7MLS169HPRJS        ,7MLS169HPRJS        ,MARLIM SUL,Petrobras,4.8E+14,2016/04,2336.751,0,2336.751,87.9281,0,87.9281,2637.84403,11037.827,PETROBRAS 40,UEP,720
Rio de Janeiro,Campos,7PRG2HBRJS          ,BMC7B22T3           ,PEREGRINO,Statoil Brasil O&G,4.861E+14,2016/04,1906.7224,0,1906.7224,3.865,0,3.865,115.56108,1771.2608,Peregrino B,UEP,197
Rio de Janeiro,Campos,7BR73HPARJS         ,7BR73HPARJS         ,BARRACUDA,Petrobras,4.8E+14,2016/04,1653.1468,0,1653.1468,33.8042,0,33.8042,1010.95188,6450.5081,PETROBRAS 48,UEP,300
Espírito Santo,Campos,7BAZ4ESS            ,7BAZ4ESS            ,BALEIA AZUL,Petrobras,4.8E+14,2016/04,11857.5913,0,11857.5913,432.7488,0,432.7488,12977.95281,8658.16,FPSO CIDADE DE ANCHIETA,UEP,720
Rio de Janeiro,Santos,7LL11RJS            ,7LL11RJS            ,LULA,Petrobras,4.861E+14,2016/04,1.0437,0,1.0437,0.0402,0,0.0402,0.34048,0,FPSO CIDADE DE PARATY,UEP,1
Rio de Janeiro,Campos,7RO124HARJS         ,7RO124HARJS         ,RONCADOR,Petrobras,4.8E+14,2016/04,7405.7244,0,7405.7244,87.626,0,87.626,2627.50391,20.0272,PETROBRAS 55,UEP,707
Rio de Janeiro,Campos,7MRL215HPRJS        ,7MRL215HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,1084.3016,0,1084.3016,11.8362,0,11.8362,354.06344,2588.9462,PETROBRAS 18,UEP,348
Rio de Janeiro,Santos,9LL2RJS             ,9RJS681             ,LULA,Petrobras,4.861E+14,2016/04,31070.9978,0,31070.9978,1605.293,0,1605.293,13594.25422,0,FPSO CIDADE DE MANGARATIBA,UEP,438
Rio de Janeiro,Campos,3BRSA1054DRJS       ,3MLL71DRJS          ,MARLIM LESTE,Petrobras,4.8E+14,2016/04,408.6213,0,408.6213,6.0127,0,6.0127,69.61474,183.7639,FPSO CIDADE DE NITEROI,UEP,170
Rio de Janeiro,Campos,3BRSA1017DRJS       ,3MLL69DRJS          ,MARLIM LESTE,Petrobras,4.8E+14,2016/04,1645.0457,0,1645.0457,19.3443,0,19.3443,223.96802,710.5951,PETROBRAS 53,UEP,719
Rio de Janeiro,Campos,7RO123HPRJS         ,7RO123HPRJS         ,RONCADOR,Petrobras,4.8E+14,2016/04,6737.2015,0,6737.2015,100.6774,0,100.6774,3018.85626,6.7391,PETROBRAS 55,UEP,707
Espírito Santo,Campos,7ARGO4HESS          ,7ARGO4HESS          ,ARGONAUTA,Shell Brasil,4.8E+14,2016/04,3494.0393,0,3494.0393,32.6637,0,32.6637,976.90627,3588.4788,FPSO ESPIRITO SANTO,UEP,720
Espírito Santo,Campos,7ARGO5HESS          ,7ARGO5HESS          ,ARGONAUTA,Shell Brasil,4.8E+14,2016/04,3313.3493,0,3313.3493,30.0555,0,30.0555,898.90051,454.3488,FPSO ESPIRITO SANTO,UEP,720
Espírito Santo,Campos,7ARGO8HESS          ,7ARGO8HESS          ,ARGONAUTA,Shell Brasil,4.8E+14,2016/04,4021.5433,0,4021.5433,42.7362,0,42.7362,1278.15374,1137.3515,FPSO ESPIRITO SANTO,UEP,720
Rio de Janeiro,Campos,7RO115RJS           ,7RO115RJS           ,RONCADOR,Petrobras,4.8E+14,2016/04,1843.2351,0,1843.2351,75.3167,0,75.3167,2258.40218,4394.6829,PETROBRAS 52,UEP,483
São Paulo,Santos,9BRSA999SPS         ,9SPS88              ,BAÚNA,Petrobras,4.861E+14,2016/04,5162.975,0,5162.975,159.2918,0,159.2918,1323.2568,1.9725,FPSO CIDADE DE ITAJAÍ,UEP,720
Espírito Santo,Campos,7ARGO14HESS         ,7ARGO14HESS         ,ARGONAUTA,Shell Brasil,4.8E+14,2016/04,2158.74,0,2158.74,18.2928,0,18.2928,547.10014,4797.7823,FPSO ESPIRITO SANTO,UEP,720
São Paulo,Santos,7SPH2DSPS           ,7SPH2DSPS           ,SAPINHOÁ,Petrobras,4.861E+14,2016/04,27850.5931,0,27850.5931,1019.0525,0,1019.0525,12276.87457,0,FPSO CIDADE DE SÃO PAULO,UEP,324
Rio de Janeiro,Santos,7URG14HPRJS         ,7URG14HPRJS         ,URUGUÁ,Petrobras,4.8E+14,2016/04,0,198.6595,198.6595,0,241.307,241.307,7238.15409,63.99,FPSO CIDADE DE SANTOS,UEP,527
Rio Grande do Norte,Potiguar,7SER31DRNS          ,7SER31DRNS          ,SERRA,Petrobras,4.8E+14,2016/04,54.1372,0,54.1372,0.0386,0,0.0386,1.15276,215.9598,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio Grande do Norte,Potiguar,7SER33DRNS          ,7SER33DRNS          ,SERRA,Petrobras,4.8E+14,2016/04,146.2377,0,146.2377,0.1041,0,0.1041,3.11173,47.3931,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio de Janeiro,Santos,9LL12DRJS           ,9LL12DRJS           ,LULA,Petrobras,4.861E+14,2016/04,32196.6184,0,32196.6184,1141.6383,0,1141.6383,9667.84334,0,FPSO CIDADE DE MARICÁ,UEP,450
Rio de Janeiro,Campos,7MLS189HPRJS        ,7MLS189HPRJS        ,MARLIM SUL,Petrobras,4.8E+14,2016/04,7931.2766,0,7931.2766,124.1167,0,124.1167,3723.49957,15966.7907,PETROBRAS 56,UEP,720
Rio de Janeiro,Santos,9LL6ARJS            ,9LL6ARJS            ,LULA,Petrobras,4.861E+14,2016/04,29061.8352,0,29061.8352,1477.548,0,1477.548,12512.45954,0,FPSO CIDADE DE ITAGUAÍ,UEP,456
Rio de Janeiro,Campos,6BRSA963DARJS       ,6RO103DARJS         ,RONCADOR,Petrobras,4.8E+14,2016/04,4217.6472,0,4217.6472,147.0513,0,147.0513,4409.39669,279.5481,PETROBRAS 52,UEP,720
Rio de Janeiro,Santos,7LL3DRJS            ,7LL2DRJS            ,LULA,Petrobras,4.861E+14,2016/04,16280.9533,0,16280.9533,517.6782,0,517.6782,4383.90287,43.6152,FPSO CIDADE DE ANGRA DOS REIS,UEP,282
Rio de Janeiro,Campos,7PRG12HARJS         ,BMC7B9A             ,PEREGRINO,Statoil Brasil O&G,4.861E+14,2016/04,158.3648,0,158.3648,0.098,0,0.098,2.93013,860.75,Peregrino B,UEP,92
São Paulo,Santos,3BRSA1024SPS        ,3SPS92              ,BAÚNA,Petrobras,4.861E+14,2016/04,13866.8472,0,13866.8472,84.9388,0,84.9388,705.59693,130.2043,FPSO CIDADE DE ITAJAÍ,UEP,719
Rio de Janeiro,Campos,6BRSA806RJS         ,6CRT43RJS           ,CARATINGA,Petrobras,4.8E+14,2016/04,4171.0003,0,4171.0003,69.4004,0,69.4004,2077.46427,4591.6006,PETROBRAS 48,UEP,310
Rio de Janeiro,Campos,6BRSA806RJS         ,6CRT43RJS           ,BARRACUDA,Petrobras,4.8E+14,2016/04,266.2341,0,266.2341,4.4298,0,4.4298,132.47826,293.0809,PETROBRAS 48,UEP,20
Rio de Janeiro,Campos,7RO111HPRJS         ,7RO111HPRJS         ,RONCADOR,Petrobras,4.8E+14,2016/04,5033.2427,0,5033.2427,403.0376,0,403.0376,12085.25669,14.2305,PETROBRAS 62,UEP,712
Rio de Janeiro,Campos,7RO102HPRJS         ,7RO102HPRJS         ,RONCADOR,Petrobras,4.8E+14,2016/04,1920.4434,0,1920.4434,29.8786,0,29.8786,895.92389,196.9098,PETROBRAS 55,UEP,465
Rio de Janeiro,Campos,9OGX44HPRJS         ,9OGXWAIKIKI2HPRJS   ,TUBARÃO MARTELO,OGX,4.861E+16,2016/04,0,0,0,0,0,0,0,0,FPSO_OSX3,UEP,0
Espírito Santo,Campos,7BAZ6ESS            ,7BAZ6ESS            ,BALEIA AZUL,Petrobras,4.8E+14,2016/04,12412.6549,0,12412.6549,478.5638,0,478.5638,14351.92516,8505.76,FPSO CIDADE DE ANCHIETA,UEP,720
Rio de Janeiro,Campos,7MRL208HBRJS        ,7MRL208HBRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,2157.5522,0,2157.5522,39.3309,0,39.3309,1176.52934,4063.3472,PETROBRAS 35,UEP,672
Espírito Santo,Campos,7ARGO9HESS          ,7ARGO9HESS          ,ARGONAUTA,Shell Brasil,4.8E+14,2016/04,6502.2124,0,6502.2124,58.9735,0,58.9735,1763.77913,1865.3991,FPSO ESPIRITO SANTO,UEP,720
Rio de Janeiro,Campos,7MRL213HARJS        ,7MRL213HARJS        ,MARLIM,Petrobras,4.8E+14,2016/04,4246.2776,0,4246.2776,72.6803,0,72.6803,2174.13284,12095.8043,PETROBRAS 37,UEP,720
Rio de Janeiro,Campos,7RO129HRJS          ,7RO129HRJS          ,RONCADOR,Petrobras,4.8E+14,2016/04,10443.4122,0,10443.4122,933.9805,0,933.9805,28005.80531,1260.2397,PETROBRAS 62,UEP,718
Rio de Janeiro,Campos,7MRL220HPRJS        ,7MRL220HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,2176.7055,0,2176.7055,18.2509,0,18.2509,545.95189,3537.4944,PETROBRAS 33,UEP,558
Espírito Santo,Espírito Santo,7GLF40HAESS         ,7GLF40HAESS         ,GOLFINHO,Petrobras,4.8E+14,2016/04,11175.6742,0,11175.6742,76.9402,0,76.9402,2299.15754,2411.5639,FPSO CIDADE DE VITÓRIA,UEP,712
Rio de Janeiro,Santos,1BRSA976RJS         ,1RJS691A            ,SEPIA,Petrobras,4.861E+16,2016/04,16721.6192,0,16721.6192,460.1041,0,460.1041,13794.64699,0,FPSO CIDADE DE SÃO VICENTE,UEP,620
Rio de Janeiro,Santos,7LL17DRJS           ,7LL17DRJS           ,LULA,Petrobras,4.861E+14,2016/04,266.6806,0,266.6806,7.9835,0,7.9835,67.60729,0,FPSO CIDADE DE PARATY,UEP,5
Rio de Janeiro,Campos,7PRG20HRJS          ,BMC7B03Y1           ,PEREGRINO,Statoil Brasil O&G,4.861E+14,2016/04,0.1216,0,0.1216,0,0,0,0,0.9204,Peregrino B,UEP,0
Espírito Santo,Espírito Santo,7GLF38HESS          ,7GLF38HESS          ,GOLFINHO,Petrobras,4.8E+14,2016/04,3808.4368,0,3808.4368,24.2934,0,24.2934,725.9457,9363.6406,FPSO CIDADE DE VITÓRIA,UEP,708
Rio de Janeiro,Santos,7LL28DRJS           ,7LL28DRJS           ,LULA,Petrobras,4.861E+14,2016/04,13920.8561,0,13920.8561,451.7233,0,451.7233,3825.37088,0,FPSO CIDADE DE PARATY,UEP,218
